Id,CreationDate,PostId,RelatedPostId,LinkTypeId
2418232,2013-04-11T00:00:35.003,55777,29104,1
2418510,2013-04-11T07:06:52.233,55777,55134,1
2418511,2013-04-11T07:07:48.037,55798,15287,1
2418876,2013-04-11T12:51:09.727,55805,29121,1
2419356,2013-04-11T20:34:57.367,55822,28642,1
2419357,2013-04-11T20:34:57.367,55822,21940,1
2419358,2013-04-11T20:34:57.367,55822,726,1
2419602,2013-04-12T00:53:50.857,55872,27724,1
2419605,2013-04-12T01:21:37.213,55829,51718,1
2419894,2013-04-12T09:19:15.030,55916,30664,1
2419947,2013-04-12T10:26:11.280,55921,51535,1
2420077,2013-04-12T12:35:23.590,55923,22501,1
2420079,2013-04-12T12:45:13.090,55929,25214,1
2420153,2013-04-12T15:02:07.770,55778,55928,1
2420301,2013-04-12T16:49:10.417,55940,20836,1
2420364,2013-04-12T17:32:12.203,55930,8019,1
2420381,2013-04-12T17:37:52.743,55963,16696,1
2420429,2013-04-12T18:59:43.513,55958,51718,1
2420548,2013-04-12T22:40:19.047,55976,43968,1
2420922,2013-04-13T13:58:57.357,55943,16702,1
2420923,2013-04-13T13:58:57.357,55943,12673,1
2420924,2013-04-13T13:58:57.357,55943,34325,1
2420925,2013-04-13T13:59:16.437,55943,34325,3
2421212,2013-04-13T21:41:24.990,56036,52838,1
2421248,2013-04-13T23:55:42.167,56039,55884,1
2421284,2013-04-14T01:16:14.150,56039,55999,1
2421480,2013-04-14T07:59:28.633,52838,56036,1
2421503,2013-04-14T08:56:07.890,55716,25203,1
2421593,2013-04-14T10:37:11.137,56065,11924,1
2421722,2013-04-14T13:04:58.270,56067,38709,1
2421822,2013-04-14T15:48:14.773,56046,56086,1
2421846,2013-04-14T16:47:21.360,56089,612,1
2421953,2013-04-14T18:21:53.777,55912,29729,1
2421954,2013-04-14T18:21:53.777,55912,32653,1
2421966,2013-04-14T18:44:33.317,56079,56084,3
2422112,2013-04-14T23:53:42.683,56091,2492,1
2422113,2013-04-14T23:53:42.683,56091,36212,1
2422152,2013-04-15T01:34:45.657,55928,55778,1
2422505,2013-04-15T13:05:40.260,56152,1292,1
2422529,2013-04-15T13:47:25.510,55873,8000,1
2422530,2013-04-15T13:47:25.510,55873,9842,1
2422531,2013-04-15T13:47:25.510,55873,10162,1
2422549,2013-04-15T14:15:45.673,56152,52058,1
2422660,2013-04-15T15:33:21.627,56162,55958,3
2422771,2013-04-15T17:10:07.917,56171,9358,1
2423213,2013-04-16T03:10:14.153,56040,14483,1
2423244,2013-04-16T04:15:06.400,56213,20836,1
2423610,2013-04-16T11:58:16.257,56227,22501,1
2423735,2013-04-16T14:35:05.183,56247,56245,3
2423816,2013-04-16T15:52:06.333,56262,20523,3
2424082,2013-04-16T19:48:25.753,56296,20146,1
2424084,2013-04-16T19:55:06.210,56289,45482,1
2424275,2013-04-16T23:24:18.843,35659,56194,1
2424286,2013-04-16T23:26:48.890,56316,20146,1
2424394,2013-04-17T01:14:44.500,56322,16566,1
2424442,2013-04-17T02:40:47.767,56312,56230,1
2424583,2013-04-17T06:50:11.617,52282,56113,1
2424826,2013-04-17T14:27:37.053,55714,14471,1
2425069,2013-04-17T18:40:55.890,56365,6493,1
2425070,2013-04-17T18:40:55.890,56365,20520,1
2425156,2013-04-17T20:56:33.410,56402,43551,1
2425181,2013-04-17T21:02:49.653,53130,15426,1
2425212,2013-04-17T21:39:40.957,56409,12262,1
2425451,2013-04-18T05:29:08.853,56316,7977,1
2425719,2013-04-18T10:48:33.643,56452,3466,1
2425763,2013-04-18T12:33:11.060,56444,13412,1
2425875,2013-04-18T14:28:55.537,56461,56385,3
2425888,2013-04-18T14:33:28.197,56458,52754,1
2426074,2013-04-18T17:17:24.993,56459,56501,1
2426075,2013-04-18T17:18:02.637,56494,3372,1
2426076,2013-04-18T17:18:02.637,56494,3377,1
2426128,2013-04-18T17:52:52.170,56502,22329,1
2426143,2013-04-18T18:08:33.170,56502,26176,1
2426252,2013-04-18T19:52:59.727,56519,213,1
2426264,2013-04-18T20:02:52.703,56509,33240,3
2426454,2013-04-19T00:22:28.043,45247,50374,1
2426637,2013-04-19T03:00:55.197,56515,6588,3
2426744,2013-04-19T07:07:10.543,56515,6588,1
2426757,2013-04-19T07:30:01.403,56521,44128,1
2426819,2013-04-19T08:55:45.593,56521,14426,1
2426894,2013-04-19T12:07:20.353,56306,48483,1
2427053,2013-04-19T14:30:01.963,56565,10540,1
2427301,2013-04-19T17:21:02.413,56590,20523,1
2427407,2013-04-19T19:40:12.260,56630,8881,1
2427448,2013-04-19T20:16:25.027,56632,56459,1
2427484,2013-04-19T21:01:06.207,56634,49123,1
2427487,2013-04-19T21:09:24.977,56630,8881,3
2427620,2013-04-20T02:04:46.337,56651,17623,1
2427621,2013-04-20T02:04:46.337,56651,43448,1
2427880,2013-04-20T13:21:06.063,56657,52585,1
2427979,2013-04-20T15:22:36.137,56678,12262,1
2428184,2013-04-20T19:54:09.747,56686,56696,1
2429056,2013-04-21T17:57:32.210,56764,21896,1
2429270,2013-04-21T21:18:50.907,56789,49416,1
2429312,2013-04-21T22:37:29.137,56784,45503,1
2429603,2013-04-22T06:37:09.570,43283,52754,1
2429645,2013-04-22T07:45:41.473,56825,56681,1
2429804,2013-04-22T12:05:29.400,56844,8662,1
2429911,2013-04-22T13:20:08.897,56752,43398,1
2430147,2013-04-22T16:31:59.743,56875,9131,3
2430227,2013-04-22T19:04:03.733,1447,28139,1
2430229,2013-04-22T19:17:45.397,56479,10,1
2430255,2013-04-22T20:19:32.463,56869,14516,1
2430523,2013-04-23T02:12:32.497,56913,25660,1
2430838,2013-04-23T10:07:25.050,56924,899,1
2431069,2013-04-23T14:38:28.853,56924,899,3
2431122,2013-04-23T15:00:04.027,56947,56852,1
2431269,2013-04-23T17:24:48.017,56987,14183,3
2431491,2013-04-23T22:34:25.693,56899,8754,1
2431904,2013-04-24T08:57:49.403,57034,5354,1
2431905,2013-04-24T08:58:04.247,56868,28593,1
2431909,2013-04-24T08:58:33.233,56868,20543,1
2432037,2013-04-24T10:13:01.460,57036,57031,3
2432253,2013-04-24T13:35:32.817,57043,11009,1
2432256,2013-04-24T13:37:04.590,57043,5450,3
2432392,2013-04-24T14:55:50.480,57088,29116,1
2432404,2013-04-24T14:58:24.413,57015,36184,1
2432405,2013-04-24T14:59:52.377,57072,4964,3
2432410,2013-04-24T15:10:19.750,57088,13086,1
2432502,2013-04-24T16:06:10.740,57074,57031,1
2432554,2013-04-24T16:29:57.080,57074,57031,3
2432821,2013-04-24T20:51:44.173,57036,57031,1
2433042,2013-04-25T00:44:21.070,57133,577,1
2433220,2013-04-25T03:13:51.833,57133,577,3
2433349,2013-04-25T07:03:36.150,50904,33545,1
2433450,2013-04-25T08:49:13.647,57168,97,1
2433451,2013-04-25T08:49:13.647,57168,10,1
2434042,2013-04-25T16:13:57.360,57231,54561,1
2434054,2013-04-25T16:28:21.223,57231,57203,1
2434085,2013-04-25T17:12:18.033,57249,31726,1
2434266,2013-04-25T19:15:27.537,57253,2641,1
2434359,2013-04-25T20:12:02.187,57275,16413,1
2434458,2013-04-25T22:33:54.643,57284,56899,1
2434466,2013-04-25T22:40:37.697,57275,26450,1
2434504,2013-04-25T23:09:34.770,57278,10,1
2434689,2013-04-26T02:37:57.397,56997,57214,1
2435145,2013-04-26T12:40:23.843,57147,203,1
2435208,2013-04-26T13:31:31.147,57332,2976,1
2435239,2013-04-26T14:19:28.130,56895,12425,1
2435355,2013-04-26T15:56:15.067,57215,56773,1
2435439,2013-04-26T17:19:11.930,57345,577,1
2435626,2013-04-26T19:36:12.430,57367,38111,3
2435738,2013-04-26T22:27:14.250,57380,118,1
2435814,2013-04-27T01:11:07.610,57390,21003,1
2435830,2013-04-27T01:49:11.287,57273,51718,1
2436116,2013-04-27T09:50:55.560,57227,57409,1
2436415,2013-04-27T14:55:49.477,57429,57423,1
2436594,2013-04-27T17:20:34.897,57443,56904,1
2436599,2013-04-27T17:25:31.593,57429,57423,3
2437159,2013-04-28T03:48:57.247,57473,57468,1
2437314,2013-04-28T05:45:23.737,57467,33917,1
2437534,2013-04-28T11:09:55.047,57487,57349,1
2437673,2013-04-28T13:43:28.150,57380,118,3
2438884,2013-04-29T10:52:01.247,48747,192,1
2439004,2013-04-29T12:12:16.943,56891,24662,1
2439162,2013-04-29T13:23:07.360,57556,49453,1
2439635,2013-04-29T18:03:26.043,57600,44139,3
2439823,2013-04-29T19:50:38.633,57278,23200,1
2439828,2013-04-29T19:55:45.967,57610,56322,1
2440484,2013-04-30T04:41:11.523,57609,7004,1
2440546,2013-04-30T06:30:28.573,57585,57423,1
2441102,2013-04-30T14:14:15.577,57662,34636,1
2441103,2013-04-30T14:14:15.577,57662,20523,1
2441152,2013-04-30T14:37:05.747,57662,34636,3
2441153,2013-04-30T14:38:58.847,29726,490,3
2441509,2013-04-30T19:10:08.630,57710,52110,1
2441703,2013-04-30T21:27:40.913,57746,5135,1
2441966,2013-05-01T00:18:20.357,57705,1207,1
2442491,2013-05-01T05:17:42.253,57705,1207,3
2443008,2013-05-01T13:28:57.463,57807,30569,1
2443263,2013-05-01T16:51:17.053,57752,34396,1
2443278,2013-05-01T16:59:38.057,57812,29117,3
2443292,2013-05-01T17:04:09.130,57814,19627,1
2443394,2013-05-01T18:28:56.490,57842,13213,1
2443413,2013-05-01T18:48:48.503,57840,57801,3
2443451,2013-05-01T19:29:01.087,57840,57804,1
2443452,2013-05-01T19:30:00.403,57801,57804,1
2443630,2013-05-01T22:02:36.820,57608,27916,1
2444395,2013-05-02T10:15:36.907,57888,22501,1
2444744,2013-05-02T14:48:21.887,57906,54736,1
2444745,2013-05-02T14:48:21.887,57906,54726,1
2444768,2013-05-02T15:02:11.770,57918,57876,1
2444876,2013-05-02T15:58:11.813,57921,32840,1
2445200,2013-05-02T20:26:34.137,57213,56891,1
2445202,2013-05-02T20:34:13.173,57213,13166,1
2445401,2013-05-03T00:00:13.433,57642,27443,1
2445825,2013-05-03T08:14:12.577,58003,3466,1
2446035,2013-05-03T12:31:33.230,58020,57709,1
2446036,2013-05-03T12:31:33.230,58020,46321,1
2446260,2013-05-03T15:44:19.900,57878,577,1
2446323,2013-05-03T16:21:40.580,58032,51737,1
2446697,2013-05-03T20:45:36.543,58066,3549,3
2446790,2013-05-03T22:05:16.307,58065,5750,1
2447187,2013-05-04T07:13:33.260,58082,6195,1
2447361,2013-05-04T10:18:41.563,58089,1112,1
2447915,2013-05-04T19:06:25.820,58126,1444,1
2448822,2013-05-05T09:56:24.670,58159,8868,1
2449149,2013-05-05T15:30:34.713,58184,25229,1
2450020,2013-05-06T01:14:53.483,58230,11707,1
2450190,2013-05-06T03:31:32.887,58250,1459,1
2450271,2013-05-06T05:43:17.493,58208,25908,1
2450272,2013-05-06T05:43:17.493,58208,36152,1
2450555,2013-05-06T10:13:12.830,58225,3466,1
2450628,2013-05-06T11:10:32.307,58229,18707,1
2450748,2013-05-06T13:18:14.513,58208,25908,3
2451046,2013-05-06T17:11:11.740,58302,22764,1
2451248,2013-05-06T20:40:53.733,58312,58220,1
2451249,2013-05-06T20:40:53.733,58312,40454,1
2451489,2013-05-07T01:11:56.003,58220,28873,1
2452158,2013-05-07T12:09:37.800,58355,20835,1
2452298,2013-05-07T12:55:26.480,58334,18621,1
2452299,2013-05-07T12:55:26.480,58334,18590,1
2452315,2013-05-07T13:19:02.510,58354,58304,1
2452529,2013-05-07T14:53:07.153,58255,26088,1
2452767,2013-05-07T16:42:19.340,58343,7912,1
2452839,2013-05-07T17:07:05.223,58255,9664,1
2452890,2013-05-07T17:29:36.190,58396,58220,1
2452908,2013-05-07T17:37:41.920,58396,28873,1
2453274,2013-05-07T21:28:59.470,58421,32600,3
2453430,2013-05-08T00:17:46.927,58366,5135,1
2453733,2013-05-08T04:02:53.580,58438,22347,1
2454084,2013-05-08T09:05:17.723,58438,3194,1
2454279,2013-05-08T11:23:13.560,58456,15713,1
2454321,2013-05-08T12:03:47.260,58465,58366,1
2454368,2013-05-08T12:45:22.237,58461,9561,1
2454397,2013-05-08T13:11:34.977,58437,58354,3
2454416,2013-05-08T13:27:27.437,58421,28688,1
2454417,2013-05-08T13:27:27.437,58421,51046,1
2454418,2013-05-08T13:27:27.437,58421,57549,1
2454419,2013-05-08T13:27:27.437,58421,17673,1
2454420,2013-05-08T13:27:27.437,58421,41194,1
2454421,2013-05-08T13:27:27.437,58421,32600,1
2454588,2013-05-08T14:53:30.180,58482,13069,3
2454608,2013-05-08T15:14:21.810,58474,5782,3
2454972,2013-05-08T18:36:10.100,58498,4220,1
2454973,2013-05-08T18:36:10.100,58498,14483,1
2454975,2013-05-08T18:41:30.440,58500,58409,1
2455049,2013-05-08T19:34:39.687,58425,12262,1
2455199,2013-05-08T21:11:46.337,58514,24467,1
2455200,2013-05-08T21:11:46.337,58514,18480,1
2455583,2013-05-09T03:24:28.800,58530,33547,3
2455603,2013-05-09T03:42:59.750,58516,5347,1
2455665,2013-05-09T04:56:13.937,58539,43779,1
2455901,2013-05-09T08:54:50.303,58542,58544,3
2455926,2013-05-09T09:03:02.327,58549,58547,1
2457021,2013-05-09T20:09:16.887,58525,13086,1
2457133,2013-05-09T21:13:45.560,58532,14483,1
2458414,2013-05-10T17:38:24.920,9654,58384,1
2458415,2013-05-10T17:39:00.530,58384,9654,1
2458688,2013-05-10T20:21:43.840,58677,58667,1
2459016,2013-05-11T03:47:30.037,58692,5450,1
2459515,2013-05-11T14:06:45.967,58601,45159,3
2459737,2013-05-11T16:25:33.567,58721,41771,1
2460578,2013-05-12T03:04:20.893,58734,58758,1
2460792,2013-05-12T06:17:26.680,58628,55691,1
2461734,2013-05-12T20:21:10.350,57765,20514,1
2461833,2013-05-12T21:40:15.613,58564,47771,1
2461867,2013-05-12T22:03:43.187,58799,181,1
2462150,2013-05-13T01:56:23.773,58709,52067,1
2462151,2013-05-13T01:58:04.420,52067,58709,1
2462153,2013-05-13T02:03:37.827,58791,36212,1
2462154,2013-05-13T02:03:37.827,58791,2492,1
2462155,2013-05-13T02:03:37.827,58791,1645,1
2462156,2013-05-13T02:03:37.827,58791,12261,1
2462157,2013-05-13T02:03:37.827,58791,35132,1
2462340,2013-05-13T04:40:20.930,58817,31726,1
2462573,2013-05-13T07:46:44.500,58827,16665,1
2462655,2013-05-13T08:45:53.617,58827,9751,1
2462671,2013-05-13T09:03:30.790,58827,55952,1
2462672,2013-05-13T09:03:30.790,58827,49093,1
2462738,2013-05-13T09:47:00.933,58827,16665,3
2463126,2013-05-13T14:51:42.477,58861,12262,1
2463168,2013-05-13T15:06:03.127,58800,3640,3
2463298,2013-05-13T15:59:37.617,58874,20836,1
2463690,2013-05-13T21:02:35.930,58913,3559,1
2463743,2013-05-13T21:19:35.717,58914,58912,3
2464223,2013-05-14T03:10:40.150,58764,58080,1
2464287,2013-05-14T04:03:31.467,58764,2492,1
2464288,2013-05-14T04:03:31.467,58764,36212,1
2464436,2013-05-14T07:13:54.000,58948,17121,1
2464480,2013-05-14T08:09:46.667,58941,8107,1
2464966,2013-05-14T14:02:18.390,58982,10079,1
2465152,2013-05-14T15:31:19.253,49899,3466,1
2465259,2013-05-14T16:46:46.720,59002,5344,1
2465336,2013-05-14T17:47:54.510,58536,14483,1
2465404,2013-05-14T18:22:43.767,59015,34396,1
2465429,2013-05-14T18:32:24.413,59017,59016,3
2465487,2013-05-14T19:06:58.220,59000,5135,1
2465488,2013-05-14T19:06:58.650,59000,47527,1
2465489,2013-05-14T19:07:05.197,59000,5135,3
2465869,2013-05-15T00:45:48.870,58897,2466,1
2465991,2013-05-15T02:13:04.447,59052,3559,1
2466043,2013-05-15T02:47:13.830,59058,34493,1
2466592,2013-05-15T09:38:00.520,59088,9573,1
2466612,2013-05-15T09:54:45.953,59088,56194,1
2466613,2013-05-15T09:54:45.953,59088,53053,1
2466614,2013-05-15T09:54:45.953,59088,54913,1
2466615,2013-05-15T09:54:45.953,59088,52047,1
2466616,2013-05-15T09:54:45.953,59088,49465,1
2466657,2013-05-15T10:18:10.417,59076,13166,3
2466686,2013-05-15T10:28:15.537,59088,9573,3
2466811,2013-05-15T12:26:36.307,56109,203,1
2467241,2013-05-15T17:49:15.790,59079,14324,1
2467381,2013-05-15T19:42:23.223,59146,55614,3
2467421,2013-05-15T20:09:54.120,59134,22329,1
2467422,2013-05-15T20:09:54.120,59134,22501,1
2467431,2013-05-15T20:20:28.997,59145,58664,1
2467452,2013-05-15T20:34:45.550,58642,20741,1
2467453,2013-05-15T20:35:23.630,59142,59107,1
2467792,2013-05-16T02:11:08.190,59108,51062,1
2467797,2013-05-16T02:23:11.213,58201,24604,1
2467798,2013-05-16T02:24:00.687,24604,58201,1
2468022,2013-05-16T06:39:17.120,59174,22322,1
2469182,2013-05-17T01:09:45.053,59248,2492,1
2469183,2013-05-17T01:09:45.053,59248,36212,1
2469186,2013-05-17T01:26:30.527,59250,31,1
2469188,2013-05-17T01:36:17.237,59250,5135,1
2469694,2013-05-17T11:39:10.313,59250,5135,3
2470067,2013-05-17T15:07:22.117,59307,11096,1
2470070,2013-05-17T15:08:25.523,59309,3249,1
2470180,2013-05-17T16:34:38.080,59262,58107,1
2470394,2013-05-17T20:33:48.520,59327,33888,1
2470409,2013-05-17T21:04:35.437,59330,58757,1
2470460,2013-05-17T22:01:52.863,59336,6225,1
2470758,2013-05-18T02:48:45.553,55715,1595,1
2470878,2013-05-18T05:24:17.950,59333,48237,1
2471089,2013-05-18T09:35:17.710,59369,33888,1
2471712,2013-05-18T17:49:27.290,59384,31597,1
2471713,2013-05-18T17:49:27.290,59384,34636,1
2471714,2013-05-18T17:49:27.290,59384,20523,1
2471894,2013-05-18T20:42:09.580,59409,59262,1
2471911,2013-05-18T20:50:16.563,59262,59409,1
2472619,2013-05-19T12:25:44.860,59434,33013,1
2472624,2013-05-19T12:27:38.790,59434,55501,1
2472749,2013-05-19T13:34:01.397,59444,20836,1
2472900,2013-05-19T15:21:21.107,59395,55168,3
2472916,2013-05-19T15:32:25.097,59409,58107,1
2473044,2013-05-19T17:20:16.103,59461,3961,1
2473159,2013-05-19T19:11:24.307,59465,37832,1
2473279,2013-05-19T21:08:42.833,59262,18028,1
2473306,2013-05-19T21:32:22.883,59327,55501,1
2473307,2013-05-19T21:32:22.883,59327,33013,1
2473390,2013-05-19T22:46:05.043,59461,3961,3
2474118,2013-05-20T13:32:21.897,59493,35010,1
2474374,2013-05-20T16:02:50.180,59526,16608,3
2474463,2013-05-20T16:38:54.010,59534,47771,1
2474495,2013-05-20T17:04:02.507,59539,3757,1
2474515,2013-05-20T17:40:21.077,59534,58564,3
2474683,2013-05-20T19:01:12.617,59527,24022,1
2474713,2013-05-20T19:36:15.173,59446,16557,1
2474714,2013-05-20T19:36:15.173,59446,14986,1
2474878,2013-05-20T21:39:30.753,59262,59559,1
2474879,2013-05-20T21:40:18.757,59559,18028,1
2474996,2013-05-21T00:06:43.087,59509,57865,1
2474997,2013-05-21T00:06:43.087,59509,57858,1
2475241,2013-05-21T05:26:03.097,59559,59409,1
2475511,2013-05-21T09:31:11.307,56881,58107,1
2475530,2013-05-21T09:56:27.037,48127,3466,1
2475628,2013-05-21T11:32:29.423,59612,24131,1
2476044,2013-05-21T16:15:27.717,59631,5853,3
2476054,2013-05-21T16:26:54.263,59625,203,1
2476198,2013-05-21T18:22:39.210,59651,59640,3
2476340,2013-05-21T19:36:06.227,41892,23117,1
2476467,2013-05-21T21:02:46.863,59670,3200,1
2476503,2013-05-21T21:56:51.173,59670,5750,1
2476504,2013-05-21T21:56:51.173,59670,24720,1
2476505,2013-05-21T21:56:51.173,59670,20836,1
2476506,2013-05-21T21:56:51.173,59670,58709,1
2476507,2013-05-21T21:56:51.173,59670,19572,1
2476508,2013-05-21T21:56:51.173,59670,18151,1
2476546,2013-05-21T22:49:59.980,58950,4810,1
2476721,2013-05-22T02:13:59.370,59620,30159,1
2477015,2013-05-22T09:09:14.680,59697,59651,1
2477885,2013-05-22T18:26:30.207,59148,59661,1
2477886,2013-05-22T18:34:02.360,59661,59148,1
2478289,2013-05-23T01:46:51.947,59777,33059,1
2478393,2013-05-23T04:13:44.857,32287,20836,1
2478533,2013-05-23T06:53:24.393,59769,11971,1
2478656,2013-05-23T08:46:18.143,59802,55501,1
2478657,2013-05-23T08:46:18.143,59802,59327,1
2478815,2013-05-23T10:41:56.753,59815,58220,1
2479093,2013-05-23T14:16:48.737,59829,26088,1
2479271,2013-05-23T15:57:15.633,59848,58220,1
2479329,2013-05-23T16:21:55.360,59853,34636,1
2479362,2013-05-23T17:02:32.007,59851,16218,1
2479394,2013-05-23T17:40:16.973,59829,33300,1
2479550,2013-05-23T18:53:31.970,59873,55501,1
2479551,2013-05-23T18:53:31.970,59873,33013,1
2479552,2013-05-23T18:53:31.970,59873,59327,1
2479592,2013-05-23T19:51:27.190,59728,59091,1
2479615,2013-05-23T20:00:24.910,59879,20452,1
2479658,2013-05-23T20:44:54.697,59882,59880,3
2479660,2013-05-23T21:11:32.613,59879,56066,1
2479666,2013-05-23T21:29:39.160,59879,59085,1
2480239,2013-05-24T08:49:36.433,59910,9751,1
2480240,2013-05-24T08:49:36.433,59910,58827,1
2480635,2013-05-24T13:15:11.053,59891,59941,1
2480636,2013-05-24T13:15:31.290,59941,59891,1
2480647,2013-05-24T13:31:15.423,59936,58559,1
2480654,2013-05-24T13:38:51.600,59851,16218,3
2480717,2013-05-24T14:34:17.413,59916,59946,1
2480791,2013-05-24T15:08:48.093,59934,7308,1
2480797,2013-05-24T15:18:19.353,59937,4099,1
2480893,2013-05-24T16:11:21.353,59925,19048,1
2480927,2013-05-24T16:37:16.500,59955,51622,3
2480930,2013-05-24T16:39:28.510,58697,298,1
2480937,2013-05-24T16:50:40.737,59955,10441,1
2481115,2013-05-24T18:47:18.150,59967,51275,1
2481119,2013-05-24T18:58:31.247,59960,41745,3
2481177,2013-05-24T19:44:32.860,59969,59047,3
2481207,2013-05-24T20:33:46.113,57100,51292,1
2481255,2013-05-24T21:35:18.623,59973,24116,1
2481705,2013-05-25T09:07:57.493,59993,59951,1
2482119,2013-05-25T16:01:07.333,48452,59326,1
2482312,2013-05-25T18:41:12.783,59530,46963,1
2482807,2013-05-26T02:56:44.187,60034,60027,1
2483052,2013-05-26T09:05:14.793,60035,31454,1
2483267,2013-05-26T14:28:12.027,17229,60036,1
2483308,2013-05-26T15:47:08.237,56330,4298,3
2483332,2013-05-26T16:42:30.133,59683,35940,1
2483515,2013-05-26T19:10:49.093,12753,20836,1
2483650,2013-05-26T21:11:39.873,60074,56066,1
2483656,2013-05-26T21:23:46.773,60076,35657,1
2484453,2013-05-27T13:14:37.993,60104,41881,1
2484626,2013-05-27T16:07:23.050,60129,59638,1
2484627,2013-05-27T16:07:57.847,59638,60129,1
2484931,2013-05-27T20:47:41.037,60149,24077,1
2485302,2013-05-28T01:47:33.177,60174,26450,1
2485332,2013-05-28T02:11:19.740,60109,35940,1
2485333,2013-05-28T02:11:19.740,60109,18028,1
2485524,2013-05-28T04:02:30.850,60186,60181,1
2485945,2013-05-28T11:43:03.860,60175,59974,1
2486036,2013-05-28T13:11:06.727,60221,44769,1
2486144,2013-05-28T14:36:34.917,60076,35657,3
2486151,2013-05-28T14:40:47.937,60235,13086,1
2486169,2013-05-28T15:00:47.410,60241,11609,1
2486346,2013-05-28T17:02:37.770,60254,60257,1
2486374,2013-05-28T17:36:12.140,60256,6534,1
2486478,2013-05-28T19:17:37.447,60254,60257,3
2486968,2013-05-29T02:22:09.007,60297,60247,1
2487121,2013-05-29T05:29:59.340,60241,2628,1
2487123,2013-05-29T05:38:48.037,60269,31598,1
2487139,2013-05-29T05:52:05.093,60275,3466,1
2487257,2013-05-29T08:28:07.370,56092,20836,1
2487270,2013-05-29T08:49:44.577,60187,60176,1
2487311,2013-05-29T09:18:49.530,60297,56092,1
